Tweet,Offensive,Hate
سهيت بصفحه كتابي لقيتك باول الاوراق انا لاهي مع كتابي لقيتك كلك اوراقي هلا يا حبي الاول هلا يا غايتي مشتاق هقيتك منت في قلبي واثرك داخل اعماقي 🎶♥️,NOT_OFF,NOT_HS
يا غايتي بكل الحكي يا أكثر من أحب.,NOT_OFF,NOT_HS
يا مبرأك يا مظلمك يا ظنيني <LF>ما ضاع لك ضايع و لا فات لك فوت,NOT_OFF,NOT_HS
منتظر ميلادج يا ميلاد العُمر و يا ميلادِي .,NOT_OFF,NOT_HS
RT @USER: @USER اذا خايفة ايش ممكن يصير ف هنا الكلام حيكون عن الاسلوب وطريقة النصح من ناحيتك يا يتقبل يا لأ، انا ماعرف ايش هو الموضو…,NOT_OFF,NOT_HS
يا سيدي يا عديل الروح يا فاهم🖤.,NOT_OFF,NOT_HS
يا سعادتي وسط حزني يا شخصي المُستثنى يا كل ما أحب .. URL,NOT_OFF,NOT_HS
RT @USER: يا ويّ من نظرتك يا ويّ<LF>يا اللي لك الروح منقاده<LF>تطوي معاليق قلبي طيّ<LF>لا شفتها .. طيّ سجّاده<LF>يا صاحبي في عيونك شيّ<LF>يجذبني ولا…,NOT_OFF,NOT_HS
يا صدفتي الحُلوه يا نعمتي في هالدنيا💘💘 @USER,NOT_OFF,NOT_HS
"@USER ما هم دول الاخوان الارهابيين والمرتزقه وعملاء السبوبه اللي باعوا العراق واللي باعوا سوريا واللي باعوا ليبيا واللي الان بيبيعوا الجزائر وهم هم اللي موجودين في السودان واللي الحمد لله لم ينجحوا في مصر الحبيبه ولذلك شعارهم الجديد الان "" يا اما",OFF,HS
خليتني اجي عندك واهدي يا جامد انت آه يا واد يا معدي يا واخذ انت الحياه والروح وياك,NOT_OFF,NOT_HS
انت يا اغلا من عيوني يا ضياي وكل كوني<LF>حبك بقلبي جنون ولو طلبت عمري فداك,NOT_OFF,NOT_HS
RT @USER: يالطيف <LF>اللهم يا كامل اللطف يا خفى اللطف تداركنى بلطفك الخفى والظاهر الذى من تلطف به كفاه<LF> يالطيف يالطيف يالطيف يالطيف يالطيف ي…,NOT_OFF,NOT_HS
@USER يا هلاا يا هلا.. توووهق البطل😂😂💔💔,NOT_OFF,NOT_HS
مقدرش أشتمك ولا أغلط فيك يا حجازي يا صاحبي بل يا أخويا ❤,NOT_OFF,NOT_HS
RT @USER: 🌹<LF>(( #المهدي_ناصر_المؤمنين ))<LF>.. عبارة جميلــــة<LF>تجلي هموم القـلــب <LF>- السلام عليك يا مولاي<LF> يا #مهدي الامــــم 💚🌿<LF>🌹 URL,NOT_OFF,NOT_HS
RT @USER: ربي يحفظك يا محمد اوليا يا صوت السعادة يا نجم ⭐️❤️🌹 URL,NOT_OFF,NOT_HS
@USER يا نجف بنور يا سيد العرسان 💃💃<LF>❤مبروك يا حبايبنا والله ربنا يتمملكم بخير,NOT_OFF,NOT_HS
@USER @USER تعرف تكمل 😂😂😂💪<LF> سبع سلطين استصلطناهم من عند المستصلتنيم يا واد يا مسلطن يا مستصلطن استصلطن كدن سبع سلطين زي ما استصلتناهم من عند اللمسلطانين .....,NOT_OFF,NOT_HS
فتبسم رسول الله صلى الله عليه وسلم وقال: قد رأيتم فرحته بهذا القدح وإنِ عندما تذوقته وجدته مُراً فخشيتُ إن أشركتكم معي أن يُظهر أحدكم شيئا يفسد على ذاك الرجل فرحتهُبأبى انت وأمى يا رسول الله يا حبيبى وسيدى ورسولى صلى الله عليك وسلم,NOT_OFF,NOT_HS
يا خسارة فلوسك يا صابر 😭😭 URL,NOT_OFF,NOT_HS
@USER يرياض يا تاج الخليج .. يا زهرة في خد الربيع<LF>يا ضيا الفرح البهيج .. يا نجد يا أم الجميع<LF>عشتي عزيزة مكرمه<LF>مادامت الأرض والسما ..<LF>مربى السعادة الوارفه<LF>دفيء القلوب الخافقه,NOT_OFF,NOT_HS
RT @USER: اعذرني لو شفتني انسان ثاني<LF>وافهمني قبل ماتقلب الدنيا علي<LF>علميه يا دقايق علميه يا ثواني<LF>اني اعزه بالقلب ومابي منه اي شي,NOT_OFF,NOT_HS
@USER لا يوجد في تاريخ البشرية نهضة قام بها وغدٌ مرتزق تافه كرشه كالفيل من أموال غيره يا سافل .. فكل نهضات البشر قام بها من فعلاً يؤمن بما يقول .. لذلك لا قيمة لما تقول مهما حاولت سواءً الان أو في المستقبل !! أتفهم يا عميل الصهاينة يا وغد يا منحط ي,OFF,HS
القم يا وضيع القم يا ابو ٦ ريال <LF>ماني اجلد الكلاب,OFF,NOT_HS
"""ويا أنت يا ملحَ زادي يا رفيفَ دمي<LF>يا دفءَ وحشةِ روحي في لياليها""",NOT_OFF,NOT_HS
ادري اني متأخره كثير بس في بالي كنتي والله وما نسيتك مرره احبك و اشكر ربي كثير اني تعرفت على وحده جميله مثلك بكل شي مو شكل بس و نفس جوي بالضبط مرره احبك و لا تفكرين بيوم اني افكر اتركك لانك اكسجيني يا نبض روحي يا فؤادي يا فخر الامه يا تاج راسي هابي بيرثداي يا داعستهم @USER URL,NOT_OFF,NOT_HS
@USER وحياه حبك يا ناسيني ياريت يا حبيبي أنساك رائعه ذوقك عالي يا قمر ❤️,NOT_OFF,NOT_HS
@USER و انتى طيبه يا اسراء تسلمى يا رب ♥️♥️,NOT_OFF,NOT_HS
RT @USER: مبروك يا شباب. مبروك يا بنات 👏🏼<LF>جبنا لكم أقوى كود لـشاري شاري 😍🛍<LF>🏷 كود قسيمة التخفيض هو: <LF>💥 ss_promo_0 💥<LF>- يشمل كل ال…,NOT_OFF,NOT_HS
يا شموخ و يا كرامة يا إحترامي<LF>لين كفي طاول النجم و جنا<LF>يا سمو يا طموح و يا إلتزامي<LF>من عرفتك كل هالعالم فنا,NOT_OFF,NOT_HS
#الاهلي_صن_داونز<LF>لما رئيس نادى عينه تدمع علشان ناديه اللى بيحبه فاسوء حالاته ويطلع من بطوله <LF>لو رئيس نادى تانى كان زمانه مطلع امهات افريقيا كلها <LF>ولا يهمك يا بيبو <LF>معاك يا اهلى URL,NOT_OFF,NOT_HS
@USER يا مرحبا يا بطل انت كالنخلة ترما فا يسقط أطيب الرطبي,NOT_OFF,NOT_HS
هنزفك يا حارس يا ابن الوسخه URL,OFF,NOT_HS
@USER @USER ايه رأيك يا ابن القحبه في بكاري جاساما <LF>مش انت صاحب مقوله يا ظالم ليك يوم يا ابن الشرموطه يا عرص,OFF,NOT_HS
RT @USER: اللهم يا صانع المعجزات يا رب المستحيلات اسألك من عظيم لطفك وكرمك ان تشفي زوجتي عاجلا غير اجل اللهم اشفيها اللهم اشفيها يارب…,NOT_OFF,NOT_HS
@USER كل سنة وانتى طيبة و بخير يا عليا يا جميلة دايما 💕💕,NOT_OFF,NOT_HS
مهو يا انا دراما زيادة يا انو الحياة صعبة علي هاليومين😪,NOT_OFF,NOT_HS
( يا متخلف يا رجعي يا مفلس) URL,OFF,NOT_HS
بقيت ماشغال بي ياراجلي😔 — معليش يا حبيبتي انا يا عسولتي انا😔💔 URL,NOT_OFF,NOT_HS
@USER @USER يا خسارة عليك يا كلب 😂<LF>شوف مين يطششك بعد اليوم 😂,OFF,NOT_HS
@USER @USER @USER @USER اذا انت تقول للاعبكم يا عبد و يا افريقي حنا وش نقول اجل,OFF,NOT_HS
يا أيها (المَهديُّ) يا بنَ محمدٍ<LF>يا مَنْ بنَهجِكَ سُؤْلُنا يتَحقَّقُ<LF>بكَ نستغيثُ فقد سَئِمْنا فُرقَةً   <LF>نرجُو الوِفاقَ ومَنْ سِواكَ يُوَفِّقُ<LF>#MahdiSonOfHussain,NOT_OFF,NOT_HS
RT @USER: تزعجنا شهور اخلص وانهي موسمك في اسبوعين يا تافه يا وضيع يا صغير يا حيوان يا معبرنا يا لعبتنا يا زقة,OFF,NOT_HS
@USER الاتحاد والنصر عينين في رأس <LF>عالمي ومنديالي ..<LF>تبطي أنت واشكالك يا مطبل يا غبي أن توقع بينهم ...<LF>مسكين لاشغل ولا مشغله...<LF>راح عمك وليد وخلاك وحييييد <LF>حتى القنوات الثانية ماهي معطيتك وجه يا أمعه,OFF,NOT_HS
يا مّسرتي و يا أسباب ضحكاتي .,NOT_OFF,NOT_HS
@USER يا نهاري يا ناس سكر اللهم بارك يا رب 😍💖,NOT_OFF,NOT_HS
يا عُمري يا إتي يا عميد يا نمر يا مرججلة💛🖤<LF> #الاتحاد_النصر URL,NOT_OFF,NOT_HS
RT @USER: يا فتّاح يا عليم، يا رزاق يا كريم..<LF>اللهم صبحنا بما يسرنا وكف عنا ما يضرنا💗,NOT_OFF,NOT_HS
@USER @USER @USER انا ما اقول هالكلام عساس ان سفاراتنا توب التوب لا التقصير عندنا وعندكم خير بس اللي تشوفونه يتراخى بشغله عطوه على رأسه لاتجاملونه يا يتعدل يا يترك شغله لغيره الكويت بلد معطاء وشعب مثقف مو واقفه عليه,NOT_OFF,NOT_HS
@USER هههههههههههههههه يا سلام يا لوكا يا سلام ؛),NOT_OFF,NOT_HS
RT @USER: قد أرمى خلف الجدران و تحن لحبي و حناني فانظر في قلبك ستراني لن يقوى القيد على الفكر يا ولدي يا ولدي سأضمك و الصدر جريح…,NOT_OFF,NOT_HS
الله يلعنك يا بوريني يا نكبة يا كلب,OFF,NOT_HS
نجاح بطولة الكان تنظيميا معناه نجاح الاتحاد ابن الوسخه ده واهمها حضور الجمهور هنفشلكوا يا شوية فشله يا شوية ارزقيه مدام مافيش خطر على حياة وامن الضيوف يبقى كدا اشطه انام ف بيتى واتفرج م التلفزيون #مقاطعة_الكان_لدواعى_امنية,OFF,NOT_HS
RT @USER: اشمتو يا ولاد ماجده يا بتوع صنداونز يلا 😂😂😂,OFF,HS
RT @USER: يا سفى بك يا طموحي .. ما رحمك الحظ الأقشر .,NOT_OFF,NOT_HS
@USER @USER @USER مسكتيه من الايد اللي بتوجعه 😂😂 يا اخونجي يا منصور يا مستترك 😁,OFF,HS
كل عام ونتي بخير يا صاحبة الوجه<LF>الحسن يا أجمل من صّار ميلادها اليوم💙<LF>@USER,NOT_OFF,NOT_HS
ستظل كلامته منقوشه بشرف سيرته وطهارة قلبه ..<LF>رحمة الله عليه فقدت الكويت فارسا<LF>الله يرحمك يا حبيب قلب اختك يا ناصر URL,NOT_OFF,NOT_HS
RT @USER: يا زعيم الطّيب ولّا يا عقيده..أنت يا شيخ المراجل والكرامة يا فريد النّوع يالقرم الوليدة..تنهض يوم الوغى ثاير عسامه سعد م…,NOT_OFF,NOT_HS
RT @USER: @USER كل سنة وانت طيب يا صابر يا اخويا وعقبال سنين كتير وانت محقق اللى بتتمناه ان شاء الله ❤️,NOT_OFF,NOT_HS
رحمة الله عليك يا والدي يا شيخ آل عساف URL,NOT_OFF,NOT_HS
RT @USER: يا صاحبيّ الغالي .. يا صاحبيّ اللي أشوِّف به الدنييييييا . <LF>- والله انك الدنيا وما فيهااا :),NOT_OFF,NOT_HS
@USER قالوا نحنا بلد النور<LF>مْعَبَّا أمجاد وأسرار<LF>بس بلادي بالديجور<LF>آكِلْهَا حرامي وسمسارْ<LF>منِسْهَرْ عَ دَخْنِة موتور<LF>والصدر مْعَبَّى شِحْتارْ<LF>خَلْطوا المَييّ بالمجرور<LF>الآتي أعظم يا سِتَّارْ <LF>يالبناني يا مقهور<LF>إنتَ اللي خ,NOT_OFF,NOT_HS
@USER يا صباح الفل يا سعيد باشا 🌹🌹,NOT_OFF,NOT_HS
@USER اللهم صل وسلم وبارك عليك يا عالم الهدي يا من بعثت بالحق وكنت خير مبعوث للعالمين اللهم صل عليك يا اشرف خلق الله اللهم صل وسم وبارك علي شفيعنا الصادق الامين محمد صلي اللهم وبارك عليه وعلي ال بيته واصحابه وسلم تسليما كثيرا,NOT_OFF,NOT_HS
يا مبتدى يا منتهى يا آخري يا اولي❤️,NOT_OFF,NOT_HS
الطريق طويل جداً واحنا لسّه في أوّله بس عزاءنا الوحيد إننا حابينه ومختارينه بنفسنا<LF>فَ يا نكون أحسن يا نكون أحسن مافيش اختيار تاني..⚽🏅,NOT_OFF,NOT_HS
RT @USER: فداك روحي يا حبيبي يا رسول الله محمدﷺ☄🍀🌸🍃💮<LF>اللهم صِل وسلم وبارك على نبينا محمدﷺ<LF>اللهم صِل وسلم وبارك على نبينا محمدﷺ<LF>ا…,NOT_OFF,NOT_HS
RT @USER: كسمك يا كلب مرتضي يا دلدول <LF>انت مش رمز للزمالك ده انت خول وعرص @USER <LF>#ادعم_جروس,OFF,NOT_HS
RT @USER: متقلقش احنا هنفضل راشقيين في حياتك 😂😂😂 مسمار ورشق ف قلب المكان 😂💃💃يا توينزي يا نفسي يا اخويا يا مافيا يا كبيييير 😉😉😉😂😂…,NOT_OFF,NOT_HS
يا دلع يا دلع 😭😭😭😭 URL,NOT_OFF,NOT_HS
يا سكينتي يا كثيراً في فؤادي.,NOT_OFF,NOT_HS
@USER يا واد يا اوزعه يا احمراني انت 😂😂,OFF,NOT_HS
